Year,Month,Month_Numeric,Day,Date,Hour,All_Trains,All_Minutes,Feeding_Trains,Feeding_Minutes,NonFeeding_Trains,NonFeeding_Minutes,EL_type,Outlier_Trains,Outlier_Minutes,Index,Vessel_Total,Vessel_Tanker,Vessel_Cargo,Vessel_Fishing,Vessel_Tug,Vessel_Towing,Vessel_Towing-Large,Vessel_Law,Vessel_Pilot,Vessel_Pleasure,Vessel_Passenger,Vessel_Passenger-Reserved,Vessel_SAR,Vessel_Anti-pollution,Vessel_Spare-Local,Vessel_Military,Vessel_Reserved,Vessel_Reserved for future use,Vessel_Other,Vessel_Unknown,Speed_Slow,Speed_Med,Speed_Fast
2020,January,1,24,2020-1-24,4,0,0,0,0,0,0,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,24,2020-1-24,5,0,0,0,0,0,0,None,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,January,1,24,2020-1-24,6,0,0,0,0,0,0,None,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,24,2020-1-24,7,0,0,0,0,0,0,None,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,24,2020-1-24,8,0,0,0,0,0,0,None,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,January,1,24,2020-1-24,12,0,0,0,0,0,0,None,0,0,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,24,2020-1-24,13,0,0,0,0,0,0,None,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,24,2020-1-24,14,9,4,0,0,9,4,Non-feeding,0,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,January,1,24,2020-1-24,15,2,1,0,0,2,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,24,2020-1-24,16,4,2,0,0,4,2,Non-feeding,0,0,8,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,24,2020-1-24,18,0,0,0,0,0,0,None,0,0,9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,24,2020-1-24,19,8,3,0,0,8,3,Non-feeding,0,0,10,5,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,24,2020-1-24,20,0,0,0,0,0,0,None,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,24,2020-1-24,21,0,0,0,0,0,0,None,0,0,12,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
2020,January,1,24,2020-1-24,22,0,0,0,0,0,0,None,0,0,13,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2020,January,1,25,2020-1-25,0,0,0,0,0,0,0,None,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020,January,1,25,2020-1-25,1,0,0,0,0,0,0,None,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,25,2020-1-25,2,0,0,0,0,0,0,None,0,0,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,January,1,25,2020-1-25,4,0,0,0,0,0,0,None,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2020,January,1,25,2020-1-25,5,0,0,0,0,0,0,None,0,0,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,25,2020-1-25,8,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,25,2020-1-25,10,2,1,0,0,2,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,25,2020-1-25,11,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,25,2020-1-25,13,12,3,0,0,12,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,25,2020-1-25,14,8,4,0,0,8,4,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,25,2020-1-25,16,3,1,0,0,3,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,25,2020-1-25,17,0,0,0,0,0,0,None,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2020,January,1,25,2020-1-25,19,0,0,0,0,0,0,None,0,0,20,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,25,2020-1-25,20,1,1,1,1,0,0,Feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,25,2020-1-25,21,0,0,0,0,0,0,None,0,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,26,2020-1-26,0,2,2,0,0,0,0,None,0,0,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,26,2020-1-26,1,0,0,0,0,0,0,None,0,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,26,2020-1-26,3,36,12,8,4,29,11,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,26,2020-1-26,4,23,10,0,0,23,10,Non-feeding,0,0,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,26,2020-1-26,5,4,1,0,0,4,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,26,2020-1-26,6,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,26,2020-1-26,7,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,26,2020-1-26,9,0,0,0,0,0,0,None,0,0,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,26,2020-1-26,10,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,26,2020-1-26,11,0,0,0,0,0,0,None,0,0,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,26,2020-1-26,12,0,0,0,0,2,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,26,2020-1-26,13,3,2,0,0,3,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,26,2020-1-26,14,0,0,0,0,0,0,None,0,0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,26,2020-1-26,15,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,26,2020-1-26,17,0,0,0,0,0,0,None,0,0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,26,2020-1-26,20,0,0,0,0,0,0,None,0,0,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,26,2020-1-26,21,0,0,0,0,0,0,None,0,0,30,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2020,January,1,26,2020-1-26,22,0,0,0,0,0,0,None,0,0,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,26,2020-1-26,23,0,0,0,0,0,0,None,0,0,32,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,27,2020-1-27,0,0,0,0,0,0,0,None,0,0,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,27,2020-1-27,2,12,3,4,1,8,2,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,27,2020-1-27,3,0,0,0,0,0,0,None,0,0,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,January,1,27,2020-1-27,7,6,3,2,1,4,3,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,27,2020-1-27,8,8,3,7,2,1,1,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,27,2020-1-27,14,10,5,0,0,9,4,Non-feeding,1,1,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,27,2020-1-27,15,3,1,0,0,3,1,Non-feeding,0,0,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2
2020,January,1,27,2020-1-27,16,7,2,5,2,3,1,Feeding and non-feeding,0,0,37,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,27,2020-1-27,17,3,3,0,0,3,3,Non-feeding,0,0,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,27,2020-1-27,18,13,6,0,0,13,6,Non-feeding,0,0,39,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,27,2020-1-27,19,0,0,0,0,0,0,None,0,0,40,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,January,1,27,2020-1-27,21,8,3,0,0,8,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,27,2020-1-27,22,18,7,0,0,18,7,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,28,2020-1-28,0,0,0,0,0,0,0,None,0,0,41,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,28,2020-1-28,2,0,0,0,0,0,0,None,0,0,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,28,2020-1-28,3,2,2,0,0,2,2,Non-feeding,0,0,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,28,2020-1-28,6,18,4,1,1,17,3,Feeding and non-feeding,0,0,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,January,1,28,2020-1-28,7,0,0,0,0,0,0,None,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,28,2020-1-28,8,0,0,0,0,0,0,None,0,0,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,28,2020-1-28,9,2,1,0,0,2,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,28,2020-1-28,10,38,12,0,0,38,12,Non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,28,2020-1-28,11,3,1,0,0,3,1,Non-feeding,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,28,2020-1-28,14,1,1,0,0,1,1,Non-feeding,0,0,48,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,January,1,28,2020-1-28,15,0,0,0,0,0,0,None,0,0,49,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,January,1,28,2020-1-28,16,0,0,0,0,0,0,None,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,28,2020-1-28,19,0,0,0,0,0,0,None,0,0,51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,28,2020-1-28,23,0,0,0,0,0,0,None,0,0,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2020,January,1,29,2020-1-29,0,0,0,0,0,2,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,29,2020-1-29,3,0,0,0,0,0,0,None,0,0,53,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020,January,1,29,2020-1-29,4,0,0,0,0,0,0,None,0,0,54,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2020,January,1,29,2020-1-29,5,0,0,0,0,0,0,None,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,January,1,29,2020-1-29,6,0,0,0,0,0,0,None,0,0,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,29,2020-1-29,7,3,1,0,0,3,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,29,2020-1-29,8,0,0,0,0,0,0,None,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020,January,1,29,2020-1-29,12,2,2,0,0,0,0,None,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,29,2020-1-29,13,0,0,0,0,0,0,None,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,January,1,29,2020-1-29,14,2,1,2,1,1,1,Feeding and non-feeding,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,January,1,29,2020-1-29,15,0,0,0,0,0,0,None,0,0,60,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,29,2020-1-29,16,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,29,2020-1-29,18,0,0,0,0,0,0,None,0,0,61,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,29,2020-1-29,19,4,2,0,0,4,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,29,2020-1-29,21,0,0,0,0,0,0,None,0,0,62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2020,January,1,30,2020-1-30,0,4,1,0,0,0,0,None,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,30,2020-1-30,2,0,0,0,0,0,0,None,0,0,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2020,January,1,30,2020-1-30,3,0,0,0,0,0,0,None,0,0,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,January,1,30,2020-1-30,12,0,0,0,0,4,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,30,2020-1-30,13,1,1,0,0,1,1,Non-feeding,0,0,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,January,1,30,2020-1-30,16,13,6,0,0,13,6,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,30,2020-1-30,17,3,2,0,0,3,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,30,2020-1-30,18,9,5,1,1,8,4,Feeding and non-feeding,0,0,66,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,January,1,30,2020-1-30,19,0,0,0,0,0,0,None,0,0,67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,January,1,30,2020-1-30,20,0,0,0,0,0,0,None,0,0,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,30,2020-1-30,22,0,0,0,0,0,0,None,0,0,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
2020,January,1,30,2020-1-30,23,0,0,0,0,0,0,None,0,0,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,31,2020-1-31,0,0,0,0,0,4,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,31,2020-1-31,2,0,0,0,0,0,0,None,0,0,71,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,31,2020-1-31,4,48,9,12,2,36,9,Feeding and non-feeding,0,0,72,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,January,1,31,2020-1-31,5,3,2,0,0,3,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,31,2020-1-31,6,4,1,4,1,0,0,Feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,31,2020-1-31,7,12,3,8,1,5,3,Feeding and non-feeding,0,0,73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,January,1,31,2020-1-31,8,13,4,9,2,5,4,Feeding and non-feeding,0,0,74,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,January,1,31,2020-1-31,11,3,2,0,0,3,2,Non-feeding,0,0,75,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0
2020,January,1,31,2020-1-31,12,4,2,0,0,0,0,None,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,31,2020-1-31,14,37,8,0,0,37,8,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,31,2020-1-31,15,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,31,2020-1-31,16,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,31,2020-1-31,17,12,6,0,0,12,6,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,January,1,31,2020-1-31,22,0,0,0,0,0,0,None,0,0,76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,1,2020-2-1,0,0,0,0,0,0,0,None,0,0,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,1,2020-2-1,5,4,3,0,0,4,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,1,2020-2-1,11,0,0,0,0,0,0,None,0,0,78,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,February,2,1,2020-2-1,13,0,0,0,0,0,0,None,0,0,79,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,February,2,1,2020-2-1,15,0,0,0,0,0,0,None,0,0,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,1,2020-2-1,16,6,2,0,0,6,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,1,2020-2-1,18,8,6,1,1,7,5,Feeding and non-feeding,1,1,81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,1,2020-2-1,19,45,17,8,7,39,16,Feeding and non-feeding,0,0,82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,February,2,1,2020-2-1,20,0,0,0,0,0,0,None,0,0,83,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2020,February,2,1,2020-2-1,21,5,1,0,0,5,1,Non-feeding,0,0,84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,February,2,1,2020-2-1,22,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,1,2020-2-1,23,3,3,0,0,3,3,Non-feeding,0,0,85,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2020,February,2,2,2020-2-2,0,0,0,0,0,2,2,Non-feeding,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,February,2,2,2020-2-2,1,3,1,0,0,3,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,2,2020-2-2,2,15,6,4,3,12,5,Feeding and non-feeding,0,0,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,2,2020-2-2,4,3,1,0,0,3,1,Non-feeding,0,0,88,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,2,2020-2-2,5,3,1,0,0,3,1,Non-feeding,0,0,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,February,2,2,2020-2-2,6,11,5,2,1,9,4,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,2,2020-2-2,7,4,3,0,0,4,3,Non-feeding,0,0,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,2,2020-2-2,8,3,3,0,0,3,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,2,2020-2-2,9,1,1,0,0,1,1,Non-feeding,0,0,91,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,2,2020-2-2,11,1,1,0,0,1,1,Non-feeding,0,0,92,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,February,2,2,2020-2-2,12,2,2,0,0,0,0,None,0,0,93,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,2,2020-2-2,15,13,3,0,0,13,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,2,2020-2-2,17,2,1,0,0,2,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,2,2020-2-2,18,2,2,0,0,2,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,2,2020-2-2,19,7,2,2,1,6,2,Feeding and non-feeding,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,2,2020-2-2,20,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,2,2020-2-2,21,0,0,0,0,0,0,None,0,0,95,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,2,2020-2-2,22,0,0,0,0,0,0,None,0,0,96,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,February,2,3,2020-2-3,0,0,0,0,0,0,0,None,0,0,97,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,February,2,3,2020-2-3,1,0,0,0,0,0,0,None,0,0,98,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,February,2,3,2020-2-3,2,6,3,0,0,6,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,3,2020-2-3,3,0,0,0,0,0,0,None,0,0,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2020,February,2,3,2020-2-3,4,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,3,2020-2-3,5,6,4,1,1,5,3,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,3,2020-2-3,6,2,1,0,0,2,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,February,2,3,2020-2-3,13,0,0,0,0,0,0,None,0,0,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,February,2,3,2020-2-3,14,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
